brand;model;generation;version;productionYear;mileage;enginePowerKW;engineCapacity;bodyType;bodyTypeText;fuelType;fuelTypeText;price;currency
Volkswagen;Crafter;Inny;Inny;2019;239638.0;103.0;1968.0;VAN;VAN;DIESEL;Diesel;61617;EUR
Opel;Corsa;Inny;Inny;2020;44197.0;74.0;1199.0;HATCHBACK;Hatchback;GASOLINE;Benzyna;31712;EUR
Volvo;V60;Inny;Inny;2020;131629.0;110.0;1969.0;OTHER;Nieznany;DIESEL;Diesel;65490;EUR
Citroen;Berlingo;Inny;Inny;2019;85197.0;81.0;1199.0;VAN;VAN;GASOLINE;Benzyna;48493;EUR
Opel;Astra;Inny;Inny;2021;61472.0;77.0;1496.0;OTHER;Nieznany;DIESEL;Diesel;43760;EUR
Citroen;Berlingo;Inny;Inny;2019;116108.0;81.0;1199.0;VAN;VAN;GASOLINE;Benzyna;46342;EUR
Skoda;Octavia;Inny;Inny;2019;91906.0;85.0;1598.0;OTHER;Nieznany;DIESEL;Diesel;48063;EUR
Seat;Ibiza;Inny;Inny;2018;170074.0;59.0;1598.0;OTHER;Nieznany;DIESEL;Diesel;25473;EUR
Skoda;Octavia;Inny;Inny;2019;93305.0;85.0;1598.0;OTHER;Nieznany;DIESEL;Diesel;45911;EUR
BMW;Seria 2;Inny;Inny;2021;141805.0;80.0;1499.0;MINIVAN;Minivan;GASOLINE;Benzyna;42899;EUR
Kia;XCeed;Inny;Inny;2020;75844.0;88.0;998.0;OTHER;Nieznany;GASOLINE;Benzyna;39457;EUR
Citroen;C3;Inny;Inny;2020;71708.0;60.0;1199.0;HATCHBACK;Hatchback;GASOLINE;Benzyna;33433;EUR
Opel;Astra;Inny;Inny;2021;153507.0;77.0;1496.0;OTHER;Nieznany;DIESEL;Diesel;22891;EUR
Renault;Clio;Inny;Inny;2022;35901.0;67.0;999.0;HATCHBACK;Hatchback;GASOLINE;Benzyna;40318;EUR
Skoda;Octavia;Inny;Inny;2018;136627.0;85.0;1598.0;OTHER;Nieznany;DIESEL;Diesel;44621;EUR
Skoda;Octavia;Inny;Inny;2021;94840.0;85.0;1968.0;OTHER;Nieznany;DIESEL;Diesel;54732;EUR
Citroen;Berlingo;Inny;Inny;2016;117000.0;81.0;1199.0;OTHER;Nieznany;GASOLINE;Benzyna;26333;EUR
Skoda;Superb;Inny;Inny;2020;103752.0;110.0;1968.0;OTHER;Nieznany;DIESEL;Diesel;39027;EUR
Skoda;Octavia;Inny;Inny;2022;67643.0;81.0;999.0;OTHER;Nieznany;GASOLINE;Benzyna;60326;EUR
Fiat;Panda;Inny;Inny;2020;53730.0;51.0;999.0;OTHER;Nieznany;DIESEL_HYBRID;Hybryda Diesla;32572;EUR
Volkswagen;Caddy;Inny;Inny;2013;171824.0;81.0;1968.0;OTHER;Nieznany;DIESEL;Diesel;19879;EUR
Volvo;XC40;Inny;Inny;2020;120516.0;110.0;1969.0;SUV;SUV;DIESEL;Diesel;61187;EUR
Volkswagen;Polo;Inny;Inny;2019;101397.0;70.0;1598.0;HATCHBACK;Hatchback;DIESEL;Diesel;33003;EUR
Citroen;C3;Inny;Inny;2020;67410.0;60.0;1199.0;HATCHBACK;Hatchback;GASOLINE;Benzyna;34724;EUR
Ford;Transit;Inny;Inny;2021;15593.0;73.0;999.0;OTHER;Nieznany;GASOLINE;Benzyna;33003;EUR
Ford;Focus;Inny;Inny;2020;171941.0;88.0;1499.0;OTHER;Nieznany;DIESEL;Diesel;25042;EUR
Volkswagen;Golf;Inny;Inny;2019;199192.0;85.0;1598.0;OTHER;Nieznany;DIESEL;Diesel;43330;EUR
Renault;Megane;Inny;Inny;2018;206692.0;81.0;1461.0;OTHER;Nieznany;DIESEL;Diesel;25473;EUR
Volkswagen;Golf;Inny;Inny;2019;153396.0;85.0;1598.0;OTHER;Nieznany;DIESEL;Diesel;36445;EUR
Volkswagen;Golf;Inny;Inny;2019;137727.0;85.0;1598.0;OTHER;Nieznany;DIESEL;Diesel;41178;EUR
Ford;Focus;Inny;Inny;2019;86779.0;70.0;1499.0;OTHER;Nieznany;DIESEL;Diesel;29776;EUR
Renault;Trafic;Inny;Inny;2018;163831.0;70.0;1598.0;VAN;VAN;DIESEL;Diesel;37306;EUR
Volkswagen;Caddy;Inny;Inny;2023;21388.0;55.0;1968.0;OTHER;Nieznany;DIESEL;Diesel;75817;EUR
Skoda;Octavia;Inny;Inny;2020;166142.0;85.0;1598.0;OTHER;Nieznany;DIESEL;Diesel;33003;EUR
Skoda;Octavia;Inny;Inny;2019;49589.0;85.0;1598.0;OTHER;Nieznany;DIESEL;Diesel;48493;EUR
Skoda;Octavia;Inny;Inny;2019;129345.0;85.0;999.0;OTHER;Nieznany;GASOLINE;Benzyna;30636;EUR
Opel;Insignia;Inny;Inny;2021;91437.0;128.0;1995.0;OTHER;Nieznany;DIESEL;Diesel;39027;EUR
Opel;Astra;Inny;Inny;2020;72805.0;77.0;1496.0;SEDAN;Sedan;DIESEL;Diesel;28054;EUR
Volkswagen;Golf;Inny;Inny;2019;200041.0;85.0;1598.0;OTHER;Nieznany;DIESEL;Diesel;42469;EUR
Opel;Astra;Inny;Inny;2019;108010.0;81.0;1598.0;KOMBI;Kombi;DIESEL;Diesel;22891;EUR
Volkswagen;Polo;Inny;Inny;2020;80394.0;70.0;999.0;HATCHBACK;Hatchback;GASOLINE;Benzyna;42469;EUR
Volkswagen;Golf;Inny;Inny;2019;139742.0;85.0;1598.0;OTHER;Nieznany;DIESEL;Diesel;37306;EUR
Mercedes-Benz;Klasa B;Inny;Inny;2018;95168.0;80.0;1461.0;OTHER;Nieznany;DIESEL;Diesel;28485;EUR
Skoda;Octavia;Inny;Inny;2019;57074.0;85.0;1598.0;OTHER;Nieznany;DIESEL;Diesel;51936;EUR
Skoda;Octavia;Inny;Inny;2019;76288.0;85.0;1598.0;OTHER;Nieznany;DIESEL;Diesel;48493;EUR
Skoda;Superb;Inny;Inny;2018;153576.0;88.0;1598.0;OTHER;Nieznany;DIESEL;Diesel;28054;EUR
Seat;Ibiza;Inny;Inny;2018;97052.0;59.0;1598.0;OTHER;Nieznany;DIESEL;Diesel;26764;EUR
Mitsubishi;L200;Inny;Inny;2014;155256.0;131.0;2477.0;OTHER;Nieznany;DIESEL;Diesel;33003;EUR
Skoda;Octavia;Inny;Inny;2019;45113.0;85.0;1598.0;OTHER;Nieznany;DIESEL;Diesel;42469;EUR
Renault;Express;Inny;Inny;2021;37117.0;70.0;1461.0;OTHER;Nieznany;DIESEL;Diesel;48063;EUR
Fiat;Ducato;Inny;Inny;2021;19066.0;88.0;2287.0;OTHER;Nieznany;DIESEL;Diesel;58175;EUR
Seat;Ibiza;Inny;Inny;2018;44601.0;59.0;1598.0;OTHER;Nieznany;DIESEL;Diesel;28915;EUR
Fiat;Panda;Inny;Inny;2014;41958.0;55.0;1248.0;OTHER;Nieznany;DIESEL;Diesel;22030;EUR
Volkswagen;Passat;Inny;Inny;2018;96176.0;88.0;1598.0;OTHER;Nieznany;DIESEL;Diesel;54302;EUR
Peugeot;Expert;Inny;Inny;2019;89079.0;90.0;1997.0;OTHER;Nieznany;DIESEL;Diesel;43330;EUR
Skoda;Octavia;Inny;Inny;2019;72848.0;85.0;1598.0;OTHER;Nieznany;DIESEL;Diesel;46772;EUR
Opel;Corsa;Inny;Inny;2018;74612.0;74.0;1250.0;OTHER;Nieznany;DIESEL;Diesel;35154;EUR
Renault;Kangoo;Inny;Inny;2019;61441.0;55.0;1461.0;OTHER;Nieznany;DIESEL;Diesel;29345;EUR
Skoda;Octavia;Inny;Inny;2020;180513.0;85.0;1968.0;OTHER;Nieznany;DIESEL;Diesel;36015;EUR
Skoda;Scala;Inny;Inny;2020;167141.0;85.0;1598.0;OTHER;Nieznany;DIESEL;Diesel;32142;EUR
Fiat;Fiorino;Inny;Inny;2018;49802.0;59.0;1248.0;OTHER;Nieznany;DIESEL;Diesel;32572;EUR
Renault;Clio;Inny;Inny;2017;107718.0;66.0;1461.0;HATCHBACK;Hatchback;DIESEL;Diesel;4604;EUR
Kia;Sportage;Inny;Inny;2021;81331.0;100.0;1600.0;OTHER;Nieznany;DIESEL;Diesel;77107;EUR
Renault;Clio;Inny;Inny;2017;125412.0;66.0;1461.0;HATCHBACK;Hatchback;DIESEL;Diesel;4604;EUR
Volkswagen;Golf;Inny;Inny;2013;142936.0;90.0;1395.0;OTHER;Nieznany;GASOLINE;Benzyna;32572;EUR
Volkswagen;Passat;Inny;Inny;2019;143076.0;110.0;1968.0;OTHER;Nieznany;DIESEL;Diesel;42039;EUR
Peugeot;Boxer;Inny;Inny;2021;7082.0;88.0;2179.0;OTHER;Nieznany;DIESEL;Diesel;58175;EUR
Fiat;Fiorino;Inny;Inny;2013;99343.0;70.0;1248.0;OTHER;Nieznany;DIESEL;Diesel;17727;EUR
Skoda;Octavia;Inny;Inny;2022;38767.0;81.0;999.0;OTHER;Nieznany;GASOLINE;Benzyna;10197;EUR
Volkswagen;Sharan;Inny;Inny;2019;165312.0;110.0;1968.0;OTHER;Nieznany;DIESEL;Diesel;60756;EUR
Opel;Combo;Inny;Inny;2019;85028.0;56.0;1598.0;OTHER;Nieznany;DIESEL;Diesel;29345;EUR
Renault;Megane;Inny;Inny;2022;30288.0;85.0;999.0;HATCHBACK;Hatchback;GASOLINE;Benzyna;12779;EUR
Toyota;Aygo;Inny;Inny;2018;73177.0;53.0;998.0;HATCHBACK;Hatchback;GASOLINE;Benzyna;21170;EUR
Volkswagen;Touran;Inny;Inny;2019;81910.0;110.0;1968.0;MINIVAN;Minivan;DIESEL;Diesel;68502;EUR
Mini;Clubman;Inny;Inny;2019;73349.0;100.0;1499.0;OTHER;Nieznany;GASOLINE;Benzyna;42469;EUR
Volkswagen;Transporter;Inny;Inny;2020;113500.0;81.0;1968.0;OTHER;Nieznany;DIESEL;Diesel;70653;EUR
Mazda;CX-5;Inny;Inny;2020;218004.0;110.0;2191.0;SUV;SUV;DIESEL;Diesel;39457;EUR
Opel;Grandland;Inny;Inny;2020;61908.0;96.0;1199.0;SUV;SUV;GASOLINE;Benzyna;10628;EUR
Mini;Cooper;Inny;Inny;2019;99515.0;100.0;1499.0;HATCHBACK;Hatchback;GASOLINE;Benzyna;43330;EUR
Mini;Cooper;Inny;Inny;2019;154169.0;100.0;1499.0;HATCHBACK;Hatchback;GASOLINE;Benzyna;33863;EUR
Peugeot;208;Inny;Inny;2019;130224.0;81.0;1199.0;OTHER;Nieznany;GASOLINE;Benzyna;29345;EUR
BMW;X1;Inny;Inny;2020;211267.0;103.0;1496.0;OTHER;Nieznany;DIESEL;Diesel;57314;EUR
Volvo;V90;Inny;Inny;2019;156441.0;223.0;1970.0;OTHER;Nieznany;HYBRID;Hybrydowy;90877;EUR
Opel;Combo;Inny;Inny;2020;44996.0;70.0;1560.0;OTHER;Nieznany;DIESEL;Diesel;41609;EUR
Renault;Kangoo;Inny;Inny;2018;73991.0;66.0;1461.0;OTHER;Nieznany;DIESEL;Diesel;35584;EUR
Opel;Vivaro;Inny;Inny;2021;107226.0;90.0;2000.0;VAN;VAN;DIESEL;Diesel;61187;EUR
Renault;Clio;Inny;Inny;2020;113182.0;66.0;898.0;OTHER;Nieznany;GASOLINE;Benzyna;29776;EUR
Audi;Q5;Inny;Inny;2017;68129.0;185.0;1968.0;OTHER;Nieznany;DIESEL;Diesel;95180;EUR
Renault;Kangoo;Inny;Inny;2018;21448.0;55.0;1461.0;OTHER;Nieznany;DIESEL;Diesel;38597;EUR
Volkswagen;Caddy;Inny;Inny;2020;79763.0;75.0;1968.0;OTHER;Nieznany;DIESEL;Diesel;52366;EUR
Volkswagen;Crafter;Inny;Inny;2021;162564.0;75.0;1968.0;OTHER;Nieznany;DIESEL;Diesel;62047;EUR
Seat;Arona;Inny;Inny;2023;25204.0;70.0;999.0;OTHER;Nieznany;GASOLINE;Benzyna;65920;EUR
Seat;Arona;Inny;Inny;2023;10695.0;70.0;999.0;OTHER;Nieznany;GASOLINE;Benzyna;66350;EUR
Volkswagen;Caddy;Inny;Inny;2020;113652.0;75.0;1968.0;OTHER;Nieznany;DIESEL;Diesel;51075;EUR
Nissan;Micra;Inny;Inny;2023;57695.0;68.0;999.0;HATCHBACK;Hatchback;GASOLINE;Benzyna;45911;EUR
Ford;Fiesta;Inny;Inny;2019;72813.0;74.0;998.0;HATCHBACK;Hatchback;GASOLINE;Benzyna;41609;EUR
Audi;A1;Inny;Inny;2020;70186.0;70.0;999.0;HATCHBACK;Hatchback;GASOLINE;Benzyna;58175;EUR
Skoda;Octavia;Inny;Inny;2019;124983.0;85.0;999.0;OTHER;Nieznany;GASOLINE;Benzyna;53442;EUR
Opel;Astra;Inny;Inny;2021;75925.0;96.0;1199.0;HATCHBACK;Hatchback;GASOLINE;Benzyna;43330;EUR
Toyota;Yaris;Inny;Inny;2018;121742.0;51.0;998.0;HATCHBACK;Hatchback;GASOLINE;Benzyna;34724;EUR
Opel;Astra;Inny;Inny;2019;55535.0;77.0;999.0;OTHER;Nieznany;GASOLINE;Benzyna;45911;EUR
Opel;Vivaro;Inny;Inny;2015;162178.0;66.0;1598.0;OTHER;Nieznany;DIESEL;Diesel;28485;EUR
Peugeot;3008;Inny;Inny;2019;154059.0;96.0;1199.0;KOMBI;Kombi;GASOLINE;Benzyna;45911;EUR
Kia;XCeed;Inny;Inny;2022;95064.0;88.0;998.0;OTHER;Nieznany;GASOLINE;Benzyna;52366;EUR
Peugeot;208;Inny;Inny;2022;80768.0;74.0;1199.0;HATCHBACK;Hatchback;GASOLINE;Benzyna;46342;EUR
Peugeot;3008;Inny;Inny;2020;152477.0;96.0;1199.0;KOMBI;Kombi;GASOLINE;Benzyna;47633;EUR
Kia;XCeed;Inny;Inny;2020;83607.0;88.0;998.0;OTHER;Nieznany;GASOLINE;Benzyna;49354;EUR
Opel;Astra;Inny;Inny;2020;101921.0;81.0;1199.0;OTHER;Nieznany;GASOLINE;Benzyna;44621;EUR
Ford;Focus;Inny;Inny;2019;140996.0;74.0;999.0;OTHER;Nieznany;GASOLINE;Benzyna;36015;EUR
Peugeot;308;Inny;Inny;2019;129580.0;81.0;1199.0;OTHER;Nieznany;GASOLINE;Benzyna;36015;EUR
Citroen;C1;Inny;Inny;2021;69579.0;53.0;998.0;HATCHBACK;Hatchback;GASOLINE;Benzyna;33433;EUR
Peugeot;3008;Inny;Inny;2019;133189.0;96.0;1200.0;KOMBI;Kombi;GASOLINE;Benzyna;54732;EUR
Peugeot;5008;Inny;Inny;2019;117473.0;96.0;1199.0;MINIVAN;Minivan;GASOLINE;Benzyna;56454;EUR
Fiat;500;Inny;Inny;2022;37715.0;51.0;999.0;HATCHBACK;Hatchback;GASOLINE;Benzyna;41178;EUR
Skoda;Scala;Inny;Inny;2022;60699.0;81.0;999.0;HATCHBACK;Hatchback;GASOLINE;Benzyna;56454;EUR
Peugeot;308;Inny;Inny;2022;59188.0;96.0;1199.0;HATCHBACK;Hatchback;GASOLINE;Benzyna;74095;EUR
Skoda;Scala;Inny;Inny;2022;48043.0;81.0;999.0;HATCHBACK;Hatchback;GASOLINE;Benzyna;59466;EUR
Ford;Focus;Inny;Inny;2019;130897.0;92.0;999.0;HATCHBACK;Hatchback;GASOLINE;Benzyna;44621;EUR
Volkswagen;Passat;Inny;Inny;2021;57441.0;110.0;2000.0;OTHER;Nieznany;DIESEL;Diesel;62478;EUR
Citroen;C1;Inny;Inny;2019;60940.0;53.0;998.0;HATCHBACK;Hatchback;GASOLINE;Benzyna;29345;EUR
Opel;Grandland;Inny;Inny;2019;54909.0;96.0;1500.0;OTHER;Nieznany;DIESEL;Diesel;44621;EUR
Ford;Focus;Inny;Inny;2020;45046.0;92.0;999.0;HATCHBACK;Hatchback;GASOLINE;Benzyna;53872;EUR
Dacia;Logan;Inny;Inny;2020;47848.0;74.0;999.0;OTHER;Nieznany;GASOLINE;Benzyna;41609;EUR
Kia;XCeed;Inny;Inny;2021;31133.0;73.0;990.0;OTHER;Nieznany;GASOLINE;Benzyna;46772;EUR
Ford;Focus;Inny;Inny;2019;161951.0;74.0;999.0;OTHER;Nieznany;GASOLINE;Benzyna;35584;EUR
Ford;Fiesta;Inny;Inny;2019;118274.0;74.0;998.0;HATCHBACK;Hatchback;GASOLINE;Benzyna;37306;EUR
Peugeot;5008;Inny;Inny;2017;212125.0;96.0;1199.0;MINIVAN;Minivan;GASOLINE;Benzyna;39887;EUR
Renault;Clio;Inny;Inny;2019;84732.0;74.0;999.0;HATCHBACK;Hatchback;GASOLINE;Benzyna;43760;EUR
Skoda;Octavia;Inny;Inny;2018;142248.0;110.0;1495.0;OTHER;Nieznany;GASOLINE;Benzyna;49354;EUR
Volkswagen;Passat;Inny;Inny;2021;43232.0;110.0;2000.0;OTHER;Nieznany;DIESEL;Diesel;62478;EUR
Peugeot;308;Inny;Inny;2019;114378.0;81.0;1199.0;OTHER;Nieznany;GASOLINE;Benzyna;37306;EUR
Audi;A1;Inny;Inny;2018;126967.0;70.0;999.0;HATCHBACK;Hatchback;GASOLINE;Benzyna;46342;EUR
Peugeot;3008;Inny;Inny;2022;89158.0;96.0;1199.0;KOMBI;Kombi;GASOLINE;Benzyna;62908;EUR
Volkswagen;Passat;Inny;Inny;2021;55132.0;110.0;2000.0;OTHER;Nieznany;DIESEL;Diesel;62478;EUR
Renault;Captur;Inny;Inny;2022;38558.0;67.0;999.0;KOMBI;Kombi;GASOLINE;Benzyna;59466;EUR
Fiat;500;Inny;Inny;2022;35544.0;51.0;999.0;HATCHBACK;Hatchback;GASOLINE;Benzyna;41178;EUR
Skoda;Octavia;Inny;Inny;2019;123841.0;85.0;999.0;OTHER;Nieznany;GASOLINE;Benzyna;48063;EUR
Volkswagen;Passat;Inny;Inny;2021;41201.0;110.0;2000.0;OTHER;Nieznany;DIESEL;Diesel;64199;EUR
Volkswagen;Passat;Inny;Inny;2021;60387.0;110.0;2000.0;OTHER;Nieznany;DIESEL;Diesel;62478;EUR
Volkswagen;Passat;Inny;Inny;2021;46537.0;110.0;2000.0;OTHER;Nieznany;DIESEL;Diesel;62478;EUR
Ford;Fiesta;Inny;Inny;2019;114858.0;74.0;998.0;HATCHBACK;Hatchback;GASOLINE;Benzyna;37306;EUR
Renault;Kangoo;Inny;Inny;2018;127944.0;55.0;1461.0;VAN;VAN;DIESEL;Diesel;27194;EUR
Ford;Focus;Inny;Inny;2022;32152.0;114.0;999.0;HATCHBACK;Hatchback;GASOLINE;Benzyna;71514;EUR
Mercedes-Benz;Klasa A;Inny;Inny;2020;75963.0;100.0;1332.0;HATCHBACK;Hatchback;GASOLINE;Benzyna;60326;EUR
Skoda;Octavia;Inny;Inny;2020;74898.0;85.0;1968.0;OTHER;Nieznany;DIESEL;Diesel;58175;EUR
Seat;Ateca;Inny;Inny;2020;83720.0;85.0;999.0;SUV;SUV;GASOLINE;Benzyna;56454;EUR
Volkswagen;Caddy;Inny;Inny;2020;141293.0;75.0;1968.0;MINIVAN;Minivan;DIESEL;Diesel;51075;EUR
Renault;Express;Inny;Inny;2023;41786.0;70.0;1461.0;VAN;VAN;DIESEL;Diesel;52796;EUR
Citroen;C5;Inny;Inny;2020;43585.0;96.0;1199.0;SUV;SUV;GASOLINE;Benzyna;48923;EUR
Skoda;Octavia;Inny;Inny;2019;72243.0;85.0;1598.0;OTHER;Nieznany;DIESEL;Diesel;48493;EUR
Peugeot;5008;Inny;Inny;2018;145925.0;96.0;1200.0;MINIVAN;Minivan;GASOLINE;Benzyna;53442;EUR
Peugeot;5008;Inny;Inny;2020;66052.0;96.0;1200.0;MINIVAN;Minivan;GASOLINE;Benzyna;72374;EUR
Citroen;C3;Inny;Inny;2022;38302.0;81.0;1200.0;OTHER;Nieznany;GASOLINE;Benzyna;37736;EUR
Mazda;CX-3;Inny;Inny;2015;294848.0;77.0;1499.0;OTHER;Nieznany;DIESEL;Diesel;35976;EUR
Citroen;C4;Inny;Inny;2019;185381.0;96.0;1200.0;MINIVAN;Minivan;GASOLINE;Benzyna;29776;EUR
Audi;A6;Inny;Inny;2020;93000.0;150.0;1968.0;OTHER;Nieznany;DIESEL;Diesel;105937;EUR
Dacia;Duster;Inny;Inny;2016;137866.0;84.0;1600.0;OTHER;Nieznany;GASOLINE;Benzyna;29776;EUR
Opel;Astra;Inny;Inny;2011;136683.0;121.0;1690.0;OTHER;Nieznany;DIESEL;Diesel;19018;EUR
Peugeot;308;Inny;Inny;2017;108399.0;88.0;1560.0;OTHER;Nieznany;DIESEL;Diesel;29776;EUR
Renault;Clio;Inny;Inny;2020;98891.0;66.0;1460.0;OTHER;Nieznany;DIESEL;Diesel;39027;EUR
Audi;Q5;Inny;Inny;2009;225268.0;125.0;1970.0;KOMBI;Kombi;DIESEL;Diesel;36875;EUR
BMW;Seria 1;Inny;Inny;2016;140652.0;85.0;1500.0;OTHER;Nieznany;DIESEL;Diesel;41178;EUR
Citroen;C3;Inny;Inny;2019;36452.0;81.0;1200.0;OTHER;Nieznany;GASOLINE;Benzyna;36445;EUR
Skoda;Superb;Inny;Inny;2019;166727.0;112.0;1498.0;HATCHBACK;Hatchback;GASOLINE;Benzyna;58175;EUR
Peugeot;5008;Inny;Inny;2021;109831.0;96.0;1200.0;OTHER;Nieznany;GASOLINE;Benzyna;62047;EUR
Seat;Leon;Inny;Inny;2018;125761.0;81.0;1395.0;OTHER;Nieznany;GASOLINE;Benzyna;35584;EUR
Volkswagen;Golf;Inny;Inny;2020;99252.0;85.0;1600.0;OTHER;Nieznany;DIESEL;Diesel;50214;EUR
Peugeot;5008;Inny;Inny;2018;132442.0;96.0;1500.0;OTHER;Nieznany;DIESEL;Diesel;53442;EUR
Renault;Captur;Inny;Inny;2022;42994.0;67.0;1000.0;OTHER;Nieznany;GASOLINE;Benzyna;53872;EUR
Audi;A3;Inny;Inny;2020;123168.0;85.0;1970.0;OTHER;Nieznany;DIESEL;Diesel;60756;EUR
Land Rover;Discovery;Inny;Inny;2016;67791.0;110.0;2000.0;OTHER;Nieznany;DIESEL;Diesel;42469;EUR
Peugeot;308;Inny;Inny;2019;178287.0;96.0;1499.0;OTHER;Nieznany;DIESEL;Diesel;34724;EUR
Renault;Clio;Inny;Inny;2020;70845.0;74.0;1000.0;OTHER;Nieznany;GASOLINE;Benzyna;39887;EUR
Ford;Puma;Inny;Inny;2021;62133.0;92.0;1000.0;OTHER;Nieznany;GASOLINE;Benzyna;56023;EUR
Mini;Clubman;Inny;Inny;2020;75855.0;85.0;1500.0;OTHER;Nieznany;DIESEL;Diesel;42469;EUR
Opel;Grandland;Inny;Inny;2021;80711.0;96.0;1500.0;OTHER;Nieznany;DIESEL;Diesel;53442;EUR
BMW;X2;Inny;Inny;2019;104851.0;100.0;1500.0;OTHER;Nieznany;GASOLINE;Benzyna;57314;EUR
BMW;Seria 3;Inny;Inny;2020;219142.0;100.0;2000.0;OTHER;Nieznany;DIESEL;Diesel;56884;EUR
Volvo;XC60;Inny;Inny;2019;184726.0;110.0;1970.0;OTHER;Nieznany;DIESEL;Diesel;62908;EUR
Volvo;V60;Inny;Inny;2012;159265.0;158.0;1984.0;OTHER;Nieznany;DIESEL;Diesel;33433;EUR
Nissan;Micra;Inny;Inny;2021;44041.0;59.0;1000.0;OTHER;Nieznany;GASOLINE;Benzyna;8907;EUR
Renault;Clio;Inny;Inny;2019;76167.0;74.0;999.0;OTHER;Nieznany;GASOLINE;Benzyna;41609;EUR
Renault;Clio;Inny;Inny;2019;46118.0;66.0;898.0;KOMBI;Kombi;GASOLINE;Benzyna;34294;EUR
Hyundai;i10;Inny;Inny;2020;30659.0;49.0;1000.0;OTHER;Nieznany;GASOLINE;Benzyna;30206;EUR
Kia;Picanto;Inny;Inny;2017;60206.0;49.0;998.0;OTHER;Nieznany;GASOLINE;Benzyna;11058;EUR
Kia;Picanto;Inny;Inny;2019;73641.0;49.0;998.0;HATCHBACK;Hatchback;GASOLINE;Benzyna;10197;EUR
Skoda;Octavia;Inny;Inny;2021;77819.0;81.0;1000.0;OTHER;Nieznany;GASOLINE;Benzyna;62047;EUR
Volkswagen;Caddy;Inny;Inny;2018;280098.0;75.0;999.0;MINIVAN;Minivan;GASOLINE;Benzyna;36015;EUR
Renault;Kangoo;Inny;Inny;2016;116438.0;55.0;1461.0;OTHER;Nieznany;DIESEL;Diesel;25903;EUR
Volkswagen;Caddy;Inny;Inny;2023;36880.0;75.0;1970.0;VAN;VAN;DIESEL;Diesel;81410;EUR
Volkswagen;Caddy;Inny;Inny;2023;36533.0;75.0;1970.0;VAN;VAN;DIESEL;Diesel;77107;EUR
Kia;Stonic;Inny;Inny;2019;75518.0;74.0;1000.0;OTHER;Nieznany;GASOLINE;Benzyna;16006;EUR
Opel;Astra;Inny;Inny;2020;118331.0;77.0;1499.0;HATCHBACK;Hatchback;DIESEL;Diesel;38166;EUR
Volkswagen;Tiguan;Inny;Inny;2019;127306.0;96.0;1500.0;KOMBI;Kombi;GASOLINE;Benzyna;69793;EUR
Peugeot;5008;Inny;Inny;2019;99488.0;97.0;1499.0;MINIVAN;Minivan;DIESEL;Diesel;68932;EUR
Volkswagen;Polo;Inny;Inny;2019;164750.0;70.0;999.0;HATCHBACK;Hatchback;GASOLINE;Benzyna;47633;EUR
Volkswagen;Golf;Inny;Inny;2018;95773.0;81.0;1000.0;OTHER;Nieznany;GASOLINE;Benzyna;53872;EUR
Renault;Clio;Inny;Inny;2018;70712.0;67.0;1461.0;OTHER;Nieznany;DIESEL;Diesel;38166;EUR
Alfa Romeo;Giulia;Inny;Inny;2019;187088.0;110.0;2143.0;SEDAN;Sedan;DIESEL;Diesel;54302;EUR
Skoda;Fabia;Inny;Inny;2019;141099.0;70.0;999.0;OTHER;Nieznany;GASOLINE;Benzyna;33433;EUR
Volkswagen;Caddy;Inny;Inny;2023;25542.0;75.0;1970.0;VAN;VAN;DIESEL;Diesel;77107;EUR
Ford;KA;Inny;Inny;2002;68477.0;44.0;1300.0;HATCHBACK;Hatchback;GASOLINE;Benzyna;5894;EUR
Volkswagen;Caddy;Inny;Inny;2023;33163.0;75.0;1970.0;VAN;VAN;DIESEL;Diesel;81410;EUR
Jeep;Compass;Inny;Inny;2018;112876.0;103.0;1370.0;KOMBI;Kombi;GASOLINE;Benzyna;46772;EUR
Suzuki;Vitara;Inny;Inny;2023;13820.0;95.0;1370.0;KOMBI;Kombi;GASOLINE;Benzyna;74956;EUR
Nissan;Qashqai;Inny;Inny;2018;162791.0;86.0;1197.0;KOMBI;Kombi;GASOLINE;Benzyna;49354;EUR
Volkswagen;Tiguan;Inny;Inny;2016;121351.0;85.0;1970.0;KOMBI;Kombi;DIESEL;Diesel;57744;EUR
Renault;Kadjar;Inny;Inny;2019;88768.0;103.0;1330.0;KOMBI;Kombi;GASOLINE;Benzyna;49354;EUR
Opel;Zafira Life;Inny;Inny;2021;98495.0;106.0;1997.0;VAN;VAN;DIESEL;Diesel;69362;EUR
Ford;Focus;Inny;Inny;2022;123301.0;88.0;1499.0;OTHER;Nieznany;DIESEL;Diesel;33003;EUR
Ford;Focus;Inny;Inny;2020;122946.0;88.0;1499.0;OTHER;Nieznany;DIESEL;Diesel;30636;EUR
Ford;Focus;Inny;Inny;2020;136365.0;88.0;1499.0;OTHER;Nieznany;DIESEL;Diesel;35584;EUR
Mazda;MX-5;Inny;Inny;2017;22621.0;118.0;2000.0;CABRIO;Cabrio;GASOLINE;Benzyna;18158;EUR
Volvo;V60;Inny;Inny;2014;148593.0;158.0;2400.0;OTHER;Nieznany;HYBRID;Hybrydowy;33003;EUR
Peugeot;3008;Inny;Inny;2021;111267.0;96.0;1499.0;OTHER;Nieznany;DIESEL;Diesel;62478;EUR
